Station ,VA Facility Name,Service Descriptor,NumAuths,NumVets
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Gastroenterology Colonoscopy,47,47
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",General Surgery,1466,1324
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Genetic Testing/Counseling,4,3
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Home Health Homemaker/Health Aid,285,247
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Hospice,63,57
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Hyperbaric Therapy,6,6
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Infectious Disease,138,129
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Internal Medicine,123,118
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Laboratory,65,61
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Mammorgraphy,175,164
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Mental Health,320,227
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Nephrology,72,68
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Neurology,540,480
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Neurosurgery,2,2
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Nuclear Medicine,201,187
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Nutrition/Dietitics,124,119
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",OB,51,38
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Oncology,548,508
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Opthalmology,2453,2062
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Optometry,2425,2314
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Orthopedics,1881,1574
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Outpatient Dialysis,155,95
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)","Outpatient Infusion (IV Therapy/Infusion, Clinic)",4,4
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Pain Management,895,763
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Pharmacy,42,35
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Physical Therapy,2339,1955
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Plastic Surgery,102,95
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Podiatry,912,838
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Primary Care,941,826
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Pulmonary,752,642
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Pulmonary (Pulmonary Rehab),2,2
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Radiation Therapy,196,190
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Rehabilitation Medicine,3,3
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Respiratory Therapy,1,1
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Respite Care,89,65
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Rheumatology,33,32
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Skilled Nursing,94,88
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Skilled Nursing Home Care,263,228
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Sleep Study,1252,1200
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Transportation,1,1
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Urgent/Emergent,1303,510
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Urology,1737,1536
459,"Pacific Islands VA-Spark M. Matsunaga (Honolulu, HI)",Vascular Surgery,555,503
460,"Wilmington, DE VA",Referrals unmatched to a service category,37,37
460,"Wilmington, DE VA",Acupuncture,158,127
460,"Wilmington, DE VA",Acute Inpatient Hospital,720,567
460,"Wilmington, DE VA",Adult Day Care,68,45
460,"Wilmington, DE VA",Allergy and Immunology,61,42
460,"Wilmington, DE VA",Audiology,1,1
460,"Wilmington, DE VA",Biofeedback,1,1
460,"Wilmington, DE VA",Bowel and Bladder Treatment & Rehabilitation,1,1
460,"Wilmington, DE VA",Cardiac Catheterization Services,6,6
460,"Wilmington, DE VA",Cardiac Rehab,13,13
460,"Wilmington, DE VA",Cardiology,48,38
460,"Wilmington, DE VA",Cardiology Stress Test,1,1
460,"Wilmington, DE VA",Chiropractic,305,229
460,"Wilmington, DE VA",Compensation & Pension Audio,398,392
460,"Wilmington, DE VA",Compensation & Pension Medical,281,277
460,"Wilmington, DE VA",Compensation & Pension Specialty,613,592
460,"Wilmington, DE VA",Dental,260,217
460,"Wilmington, DE VA",Dermatology,225,196
460,"Wilmington, DE VA",Diagnostic Radiology,59,54
460,"Wilmington, DE VA",Diagnostic Radiology CT,12,10
460,"Wilmington, DE VA",Diagnostic Radiology Dexa Scan,1,1
460,"Wilmington, DE VA",Diagnostic Radiology MRI/MRA,211,192
460,"Wilmington, DE VA",Diagnostic Radiology PET,5,5
460,"Wilmington, DE VA",Diagnostic Radiology Ultrasound,154,129
460,"Wilmington, DE VA",ENT,251,229
460,"Wilmington, DE VA",Endocrinology,1,1
460,"Wilmington, DE VA",GYN,75,44
460,"Wilmington, DE VA",Gastroenterology,40,32
460,"Wilmington, DE VA",Gastroenterology Colonoscopy,8,7
460,"Wilmington, DE VA",General Surgery,38,30
460,"Wilmington, DE VA",Genetic Testing/Counseling,10,9
460,"Wilmington, DE VA",Home Health Homemaker/Health Aid,497,294
460,"Wilmington, DE VA",Home Health PT,1,1
460,"Wilmington, DE VA",Hospice,26,12
460,"Wilmington, DE VA",Hyperbaric Therapy,11,7
460,"Wilmington, DE VA",Infectious Disease,3,3
460,"Wilmington, DE VA",Internal Medicine,43,15
460,"Wilmington, DE VA",Laboratory,30,21
460,"Wilmington, DE VA",Mammorgraphy,473,426
460,"Wilmington, DE VA",Mental Health,64,57
460,"Wilmington, DE VA",Nephrology,31,27
460,"Wilmington, DE VA",Neurology,85,79
460,"Wilmington, DE VA",Newborn Care,8,8
460,"Wilmington, DE VA",Nuclear Medicine,8,7
460,"Wilmington, DE VA",Nutrition/Dietitics,1,1
460,"Wilmington, DE VA",OB,38,17
460,"Wilmington, DE VA",Oncology,20,17
460,"Wilmington, DE VA",Opthalmology,29,23
460,"Wilmington, DE VA",Optometry,11,11
460,"Wilmington, DE VA",Orthopedics,144,131
460,"Wilmington, DE VA",Outpatient Chemotherapy,4,4
460,"Wilmington, DE VA",Outpatient Dialysis,6,5
460,"Wilmington, DE VA",Outpatient Infusion (IV Therapy/Infusion),23,17
460,"Wilmington, DE VA","Outpatient Infusion (IV Therapy/Infusion, Clinic)",1,1
460,"Wilmington, DE VA",Pain Management,272,169
460,"Wilmington, DE VA",Physical Therapy,578,446
460,"Wilmington, DE VA",Plastic Surgery,8,7
460,"Wilmington, DE VA",Podiatry,2,2
460,"Wilmington, DE VA",Primary Care,34,33
460,"Wilmington, DE VA",Pulmonary,35,27
460,"Wilmington, DE VA",Pulmonary (Pulmonary Rehab),3,3
460,"Wilmington, DE VA",Radiation Therapy,30,23
460,"Wilmington, DE VA",Rehabilitation Medicine,52,36
460,"Wilmington, DE VA",Respite Care,116,71
460,"Wilmington, DE VA",Rheumatology,4,4
460,"Wilmington, DE VA",Skilled Nursing,91,90
460,"Wilmington, DE VA",Skilled Nursing Home Care,33,26
460,"Wilmington, DE VA",Sleep Study,220,213
460,"Wilmington, DE VA",Urgent/Emergent,2059,973
460,"Wilmington, DE VA",Urology,26,23
460,"Wilmington, DE VA",Vascular Surgery,166,119
460,"Wilmington, DE VA",Wound Care,8,7
463,"Alaska VA-Anchorage, AK",Referrals unmatched to a service category,18,18
463,"Alaska VA-Anchorage, AK",Acupuncture,1072,763
463,"Alaska VA-Anchorage, AK",Acute Inpatient Hospital,2222,1576
463,"Alaska VA-Anchorage, AK",Adult Day Care,52,25
463,"Alaska VA-Anchorage, AK",Allergy and Immunology,194,158
463,"Alaska VA-Anchorage, AK",Audiology,66,62
463,"Alaska VA-Anchorage, AK",Bowel and Bladder Treatment & Rehabilitation,17,6
463,"Alaska VA-Anchorage, AK",Cardiac Catheterization Services,8,8
463,"Alaska VA-Anchorage, AK",Cardiac Rehab,88,77
463,"Alaska VA-Anchorage, AK",Cardiology,2685,1659
463,"Alaska VA-Anchorage, AK",Cardiology Imaging,1,1
463,"Alaska VA-Anchorage, AK",Cardiology Stress Test,251,245
463,"Alaska VA-Anchorage, AK",Chiropractic,1784,1252
463,"Alaska VA-Anchorage, AK",Compensation & Pension Audio,26,26
463,"Alaska VA-Anchorage, AK",Compensation & Pension Medical,237,229
463,"Alaska VA-Anchorage, AK",Compensation & Pension Specialty,1168,1111
463,"Alaska VA-Anchorage, AK",Dental,1323,614
463,"Alaska VA-Anchorage, AK",Dermatology,1139,948
463,"Alaska VA-Anchorage, AK",Diagnostic Radiology,1634,1295
463,"Alaska VA-Anchorage, AK",Diagnostic Radiology CT,1305,1073
463,"Alaska VA-Anchorage, AK",Diagnostic Radiology Dexa Scan,173,168
463,"Alaska VA-Anchorage, AK",Diagnostic Radiology MRI/MRA,1887,1537
463,"Alaska VA-Anchorage, AK",Diagnostic Radiology PET,150,125
463,"Alaska VA-Anchorage, AK",Diagnostic Radiology Ultrasound,810,702
463,"Alaska VA-Anchorage, AK",ENT,923,755
463,"Alaska VA-Anchorage, AK",Endocrinology,312,234
463,"Alaska VA-Anchorage, AK",GYN,184,158
463,"Alaska VA-Anchorage, AK",Gastroenterology,1874,1573
463,"Alaska VA-Anchorage, AK",Gastroenterology Colonoscopy,137,134
463,"Alaska VA-Anchorage, AK",General Surgery,1012,818
463,"Alaska VA-Anchorage, AK",General Surgery Outpatient,2,2
463,"Alaska VA-Anchorage, AK",Genetic Testing/Counseling,6,6
463,"Alaska VA-Anchorage, AK",Home Health Homemaker/Health Aid,1096,360
463,"Alaska VA-Anchorage, AK",Hospice,79,68
463,"Alaska VA-Anchorage, AK",Infectious Disease,77,67
463,"Alaska VA-Anchorage, AK",Internal Medicine,4823,3887
463,"Alaska VA-Anchorage, AK",Laboratory,4184,3181
463,"Alaska VA-Anchorage, AK",Mammorgraphy,657,592
463,"Alaska VA-Anchorage, AK",Mental Health,910,563
463,"Alaska VA-Anchorage, AK",Nephrology,646,403
463,"Alaska VA-Anchorage, AK",Neurology,1848,1332
463,"Alaska VA-Anchorage, AK",Neurosurgery,11,11
463,"Alaska VA-Anchorage, AK",Newborn Care,1,1
463,"Alaska VA-Anchorage, AK",Nuclear Medicine,111,104
463,"Alaska VA-Anchorage, AK",Nutrition/Dietitics,5,5
463,"Alaska VA-Anchorage, AK",OB,50,36
463,"Alaska VA-Anchorage, AK",Oncology,783,450
463,"Alaska VA-Anchorage, AK",Opthalmology,1820,1273
463,"Alaska VA-Anchorage, AK",Optometry,3811,3473
463,"Alaska VA-Anchorage, AK",Orthopedics,2582,1722
463,"Alaska VA-Anchorage, AK",Outpatient Chemotherapy,8,8
463,"Alaska VA-Anchorage, AK",Outpatient Dialysis,34,33
463,"Alaska VA-Anchorage, AK",Outpatient Infusion (IV Therapy/Infusion),2,2
463,"Alaska VA-Anchorage, AK","Outpatient Infusion (IV Therapy/Infusion, Clinic)",201,131
463,"Alaska VA-Anchorage, AK",Pain Management,1698,979
463,"Alaska VA-Anchorage, AK",Pharmacy,64,61
463,"Alaska VA-Anchorage, AK",Physical Therapy,2191,1631
463,"Alaska VA-Anchorage, AK",Plastic Surgery,49,41
463,"Alaska VA-Anchorage, AK",Podiatry,292,231
463,"Alaska VA-Anchorage, AK",Primary Care,1728,1423
463,"Alaska VA-Anchorage, AK",Pulmonary,301,266
463,"Alaska VA-Anchorage, AK",Pulmonary (Pulmonary Rehab),19,18
463,"Alaska VA-Anchorage, AK",Radiation Therapy,252,167
463,"Alaska VA-Anchorage, AK",Rehabilitation Medicine,32,30
463,"Alaska VA-Anchorage, AK",Respite Care,461,171
463,"Alaska VA-Anchorage, AK",Rheumatology,204,136
463,"Alaska VA-Anchorage, AK",Skilled Nursing,690,396
463,"Alaska VA-Anchorage, AK",Skilled Nursing Home Care,11,11
463,"Alaska VA-Anchorage, AK",Sleep Study,1109,931
463,"Alaska VA-Anchorage, AK",Urgent/Emergent,7066,3862
463,"Alaska VA-Anchorage, AK",Urology,1646,1244
463,"Alaska VA-Anchorage, AK",Vascular Surgery,231,178
463,"Alaska VA-Anchorage, AK",Wound Care,114,92
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Acupuncture,295,242
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Acute Inpatient Hospital,618,504
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Adult Day Care,55,37
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Allergy and Immunology,261,245
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Audiology,472,446
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Biofeedback,1,1
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Bowel and Bladder Treatment & Rehabilitation,86,76
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Cardiac Catheterization Services,11,11
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Cardiac Rehab,64,63
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Cardiology,370,354
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Cardiology Imaging,1,1
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Cardiology Stress Test,13,13
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Chiropractic,289,233
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Dental,2715,2266
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Dermatology,89,81
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Diagnostic Radiology,1585,1343
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Diagnostic Radiology CT,168,159
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Diagnostic Radiology Dexa Scan,11,11
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Diagnostic Radiology MRI/MRA,329,292
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Diagnostic Radiology PET,7,7
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Diagnostic Radiology Ultrasound,250,236
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",ENT,32,32
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Endocrinology,42,39
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",GYN,97,92
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Gastroenterology,129,117
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Gastroenterology Colonoscopy,354,351
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",General Surgery,549,430
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Genetic Testing/Counseling,2,2
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Home Health Homemaker/Health Aid,1038,666
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Hospice,70,59
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Infectious Disease,12,7
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Internal Medicine,43,43
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Laboratory,421,337
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Mammorgraphy,90,87
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Mental Health,123,96
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Nephrology,27,26
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Neurology,96,86
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Neurosurgery,6,6
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Newborn Care,3,3
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Nuclear Medicine,6,6
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Nutrition/Dietitics,2,2
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",OB,67,55
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Oncology,91,77
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Opthalmology,636,528
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Optometry,7511,7407
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Orthopedics,183,163
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Outpatient Chemotherapy,22,21
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Outpatient Dialysis,72,61
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Outpatient Infusion (IV Therapy/Infusion),3,3
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)","Outpatient Infusion (IV Therapy/Infusion, Clinic)",4,4
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Pain Management,38,33
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Pharmacy,1,1
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Physical Therapy,1933,1670
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Plastic Surgery,5,5
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Podiatry,35,32
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Primary Care,651,555
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Pulmonary,94,83
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Pulmonary (Pulmonary Rehab),82,76
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Radiation Therapy,297,256
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Rehabilitation Medicine,511,472
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Respite Care,402,281
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Rheumatology,16,16
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Skilled Nursing,618,462
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Skilled Nursing Home Care,450,358
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Sleep Study,1029,1002
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Spinal Cord Rehabilitation,1,1
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Urgent/Emergent,6499,2460
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Urology,53,47
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Vascular Surgery,4,4
501,"New Mexico VA-Raymond G. Murphy (Albuquerque, NM)",Wound Care,18,17
502,"Alexandria, LA VA",Referrals unmatched to a service category,137,133
502,"Alexandria, LA VA",Acupuncture,141,117
502,"Alexandria, LA VA",Acute Inpatient Hospital,1694,1177
502,"Alexandria, LA VA",Adult Day Care,18,17
502,"Alexandria, LA VA",Allergy and Immunology,5,4
502,"Alexandria, LA VA",Audiology,32,30
502,"Alexandria, LA VA",Biofeedback,1,1
502,"Alexandria, LA VA",Bowel and Bladder Treatment & Rehabilitation,7,4
502,"Alexandria, LA VA",Cardiac Catheterization Services,14,12
502,"Alexandria, LA VA",Cardiac Rehab,6,5
502,"Alexandria, LA VA",Cardiology,340,254
502,"Alexandria, LA VA",Cardiology Imaging,7,7
502,"Alexandria, LA VA",Cardiology Stress Test,21,21
502,"Alexandria, LA VA",Chiropractic,204,178
502,"Alexandria, LA VA",Compensation & Pension Audio,1241,1185
502,"Alexandria, LA VA",Compensation & Pension Medical,2181,1969
502,"Alexandria, LA VA",Compensation & Pension Specialty,38,35
502,"Alexandria, LA VA",Dental,491,321
502,"Alexandria, LA VA",Dermatology,11,11
502,"Alexandria, LA VA",Diagnostic Radiology,205,175
502,"Alexandria, LA VA",Diagnostic Radiology CT,217,159
502,"Alexandria, LA VA",Diagnostic Radiology Dexa Scan,1,1
502,"Alexandria, LA VA",Diagnostic Radiology MRI/MRA,913,722
502,"Alexandria, LA VA",Diagnostic Radiology PET,29,28
502,"Alexandria, LA VA",Diagnostic Radiology Ultrasound,88,79
502,"Alexandria, LA VA",ENT,17,15
502,"Alexandria, LA VA",Endocrinology,6,5
502,"Alexandria, LA VA",GYN,326,236
502,"Alexandria, LA VA",Gastroenterology,179,147
502,"Alexandria, LA VA",Gastroenterology Colonoscopy,68,58
502,"Alexandria, LA VA",General Surgery,212,181
502,"Alexandria, LA VA",Home Health Homemaker/Health Aid,143,137
502,"Alexandria, LA VA",Home Health RN,16,5
502,"Alexandria, LA VA",Hospice,43,37
502,"Alexandria, LA VA",Hyperbaric Therapy,3,3
502,"Alexandria, LA VA",Infectious Disease,4,3
502,"Alexandria, LA VA",Internal Medicine,85,77
502,"Alexandria, LA VA",Laboratory,29,26
502,"Alexandria, LA VA",Mammorgraphy,909,793
502,"Alexandria, LA VA",Mental Health,40,38
502,"Alexandria, LA VA",Nephrology,59,51
502,"Alexandria, LA VA",Neurology,615,399
502,"Alexandria, LA VA",Neurosurgery,6,6
502,"Alexandria, LA VA",Nuclear Medicine,66,65
502,"Alexandria, LA VA",OB,75,56
502,"Alexandria, LA VA",Oncology,110,103
502,"Alexandria, LA VA",Opthalmology,166,152
502,"Alexandria, LA VA",Optometry,123,120
502,"Alexandria, LA VA",Orthopedics,179,128
502,"Alexandria, LA VA",Outpatient Dialysis,3,3
502,"Alexandria, LA VA",Outpatient Infusion (IV Therapy/Infusion),9,8
502,"Alexandria, LA VA","Outpatient Infusion (IV Therapy/Infusion, Clinic)",19,14
502,"Alexandria, LA VA",Pain Management,144,121
502,"Alexandria, LA VA",Physical Therapy,785,670
502,"Alexandria, LA VA",Plastic Surgery,1,1
502,"Alexandria, LA VA",Podiatry,41,35
502,"Alexandria, LA VA",Primary Care,282,259
502,"Alexandria, LA VA",Pulmonary,14,14
502,"Alexandria, LA VA",Pulmonary (Pulmonary Rehab),2,2
502,"Alexandria, LA VA",Radiation Therapy,161,156
502,"Alexandria, LA VA",Rehabilitation Medicine,61,56
502,"Alexandria, LA VA",Respiratory Therapy,2,2
502,"Alexandria, LA VA",Respite Care,256,238
502,"Alexandria, LA VA",Rheumatology,8,7
502,"Alexandria, LA VA",Skilled Nursing,325,168
502,"Alexandria, LA VA",Skilled Nursing Home Care,183,105
502,"Alexandria, LA VA",Sleep Study,787,711
