station_id,facility_id,name,visn_id,ref_date,main_facility,tot_appts,appts_under_7,appts_under_14,appts_under_30,appts_under_60,appts_under_90,appts_under_120,appts_over_120,pc_avg_wait,sc_avg_wait,mh_avg_wait
565,565MD,ides camp lejeune,06,2015-04-01,0,97,78,19,0,0,0,0,0,0,0,5.4
590,99999,"hampton, va",06,2015-04-01,0,30734,24449,1834,2344,1750,319,15,23,12.38,6.48,8.69
590,590,hampton,06,2015-04-01,1,27328,22075,1540,2042,1355,278,15,23,12.45,6.32,7.94
590,590GB,norfolk/virginia beach cboc,06,2015-04-01,0,2319,1510,146,266,356,41,0,0,14.90,12.94,13.95
590,590GC,albemarle cboc,06,2015-04-01,0,898,721,109,29,39,0,0,0,3.96,0.00,8.06
590,590MA,ides portsmouth,06,2015-04-01,0,83,61,21,1,0,0,0,0,0,3.09,4.02
590,590MB,ides langley,06,2015-04-01,0,44,36,4,4,0,0,0,0,0,4.11,0
590,590MC,ides fort eustis,06,2015-04-01,0,62,46,14,2,0,0,0,0,0,4.16,3.77
637,99999,"asheville, nc",06,2015-04-01,0,29050,25996,1414,1101,476,52,7,4,3.18,3.57,3.58
637,637,asheville-oteen,06,2015-04-01,1,26938,24112,1265,1047,451,52,7,4,3.31,3.57,3.50
637,637GA,franklin nc cboc,06,2015-04-01,0,977,888,63,19,7,0,0,0,2.25,6.29,3.09
637,637GB,rutherfordton cboc,06,2015-04-01,0,1135,996,86,35,18,0,0,0,3.02,1.27,4.54
652,99999,"richmond, va",06,2015-04-01,0,44587,39315,2134,2067,876,140,49,6,5.87,3.34,3.35
652,652,richmond,06,2015-04-01,1,40415,35779,1884,1853,761,97,35,6,6.15,3.35,2.23
652,652GA,stafford/fredericksburg,06,2015-04-01,0,2141,1783,110,113,81,40,14,0,5.63,0.05,10.06
652,652GE,"charlottesville cboc, va",06,2015-04-01,0,1308,1106,102,81,19,0,0,0,5.27,2.95,1.32
652,652GF,"emporia, va",06,2015-04-01,0,723,647,38,20,15,3,0,0,2.22,0.00,7.99
658,99999,"salem, va",06,2015-04-01,0,31446,28231,1380,1159,466,95,89,26,3.05,5.39,0.56
658,658,salem,06,2015-04-01,1,25778,22876,1219,1061,445,69,82,26,3.15,5.50,0.42
658,658GA,tazewell,06,2015-04-01,0,238,235,1,1,0,1,0,0,0.16,0,2.90
658,658GB,danville,06,2015-04-01,0,1641,1578,41,21,1,0,0,0,1.10,0.40,1.19
658,658GC,lynchburg,06,2015-04-01,0,1479,1450,20,8,0,1,0,0,0.32,0.00,0.57
658,658GD,staunton,06,2015-04-01,0,1078,956,38,34,19,24,7,0,12.98,0.57,1.62
658,658GE,wytheville,06,2015-04-01,0,1232,1136,61,34,1,0,0,0,3.82,0.00,0.13
659,99999,"salisbury, nc",06,2015-04-01,0,56881,45929,3499,4302,2267,623,132,129,5.26,8.45,8.32
659,659,w.g. (bill) hefner salisbury vamc,06,2015-04-01,1,29400,23925,1676,2062,1245,283,86,123,5.05,8.33,8.17
659,659BY,winston-salem,06,2015-04-01,0,11081,9080,732,716,377,173,2,1,5.10,8.01,5.28
659,659GA,charlotte,06,2015-04-01,0,12735,10182,752,1071,518,163,44,5,5.63,9.09,11.05
659,659GB,hickory,06,2015-04-01,0,3665,2742,339,453,127,4,0,0,5.08,9.73,8.26
508,99999,"atlanta, ga",07,2015-04-01,0,71498,59309,4119,4592,2878,481,102,17,8.24,7.44,1.81
508,508,atlanta,07,2015-04-01,1,50499,42154,2802,3014,2101,343,74,11,8.98,7.36,1.56
508,508GA,fort mcpherson,07,2015-04-01,0,5295,4697,275,197,117,9,0,0,4.80,8.76,1.92
508,508GE,ne georgia/oakwood,07,2015-04-01,0,3265,2674,156,350,80,5,0,0,7.16,7.38,1.00
508,508GF,austell,07,2015-04-01,0,2272,1660,185,289,119,18,1,0,10.23,7.98,2.31
508,508GG,stockbridge,07,2015-04-01,0,2022,1572,142,192,70,30,15,1,10.67,6.22,2.06
508,508GH,lawrenceville (gwinnett county),07,2015-04-01,0,2727,2364,151,162,50,0,0,0,5.25,3.44,1.27
508,508GI,newnan,07,2015-04-01,0,1764,1267,146,147,175,28,1,0,12.97,2.63,7.23
508,508GJ,blairsville,07,2015-04-01,0,1044,950,35,29,23,6,1,0,5.43,0.43,0.79
508,508GK,trinka davis veterans village cboc,07,2015-04-01,0,2610,1971,227,212,143,42,10,5,8.13,10.71,2.44
509,99999,"augusta, ga",07,2015-04-01,0,25411,21915,1446,1292,658,74,17,9,5.65,5.47,1.55
509,509,augusta,07,2015-04-01,1,12297,10354,743,688,439,54,17,2,0.00,6.00,5.27
509,509A0,lenwood (uptown),07,2015-04-01,0,9659,8422,558,471,182,19,0,7,6.45,3.25,1.45
509,509GA,"athens, ga cboc",07,2015-04-01,0,2230,2076,79,65,9,1,0,0,3.22,0.00,0.82
509,509GB,aiken cboc,07,2015-04-01,0,1225,1063,66,68,28,0,0,0,5.14,0.00,1.85
521,99999,"birmingham, al",07,2015-04-01,0,49359,43397,2671,2384,807,99,1,0,1.31,7.11,1.85
521,521,birmingham,07,2015-04-01,1,34825,29638,2189,2130,775,92,1,0,1.19,7.75,2.10
521,521GA,huntsville al,07,2015-04-01,0,3196,3031,81,60,19,5,0,0,1.61,2.51,1.79
521,521GB,decatur al/madison,07,2015-04-01,0,1718,1575,73,66,2,2,0,0,1.76,3.45,1.97
521,521GC,florence al (shoals area),07,2015-04-01,0,1508,1311,145,50,2,0,0,0,3.25,1.04,3.10
521,521GD,rainbow city,07,2015-04-01,0,1542,1509,28,4,1,0,0,0,0.24,0.65,1.36
521,521GE,anniston/oxford al,07,2015-04-01,0,1825,1678,89,55,3,0,0,0,2.13,0.28,2.03
521,521GF,jasper al,07,2015-04-01,0,1005,986,12,2,5,0,0,0,0.71,0.96,0.43
521,521GG,bessemer cboc,07,2015-04-01,0,1361,1334,12,15,0,0,0,0,0.25,0.02,0.80
521,521GH,childersburg cboc,07,2015-04-01,0,1239,1233,5,1,0,0,0,0,0.55,0.51,0.20
521,521GI,guntersville,07,2015-04-01,0,1140,1102,37,1,0,0,0,0,0.67,2.35,1.74
534,99999,"charleston, sc",07,2015-04-01,0,51645,47831,1918,1711,156,23,6,0,2.65,2.66,1.24
534,534,charleston,07,2015-04-01,1,30138,28196,949,865,101,22,5,0,2.50,2.47,1.46
534,534BY,savannah,07,2015-04-01,0,6055,5600,199,233,23,0,0,0,2.82,2.19,0.94
534,534GB,myrtle beach,07,2015-04-01,0,6016,5271,397,326,20,1,1,0,4.08,4.22,1.52
534,534GC,beaufort,07,2015-04-01,0,1921,1802,54,63,2,0,0,0,1.85,0.00,0.67
534,534GD,"goose creek, sc",07,2015-04-01,0,5283,4767,307,202,7,0,0,0,2.37,4.37,1.60
534,534GE,hinesville,07,2015-04-01,0,2232,2195,12,22,3,0,0,0,0.76,0.00,0.27
544,99999,"columbia, sc",07,2015-04-01,0,53199,43199,3994,4067,1383,443,72,41,5.35,7.43,6.01
544,544,columbia sc,07,2015-04-01,1,36505,28702,3129,3235,1049,315,40,35,9.33,7.04,8.17
544,544BZ,greenville sc,07,2015-04-01,0,6044,5162,252,282,240,84,19,5,1.80,10.52,5.57
544,544GB,florence sc,07,2015-04-01,0,2475,2103,125,152,42,40,12,1,7.37,0.21,3.79
544,544GC,rock hill,07,2015-04-01,0,2703,2513,134,49,6,1,0,0,1.50,7.86,2.90
544,544GD,anderson county,07,2015-04-01,0,1411,1237,84,82,8,0,0,0,2.43,0.00,3.10
544,544GE,orangeburg county,07,2015-04-01,0,971,862,45,62,1,1,0,0,2.57,0,2.88
544,544GF,sumter county,07,2015-04-01,0,1490,1312,117,57,4,0,0,0,3.63,0.00,1.62
544,544GG,"spartanburg,sc cboc",07,2015-04-01,0,1430,1217,94,102,16,0,1,0,3.07,0,5.21
544,544HK,columbia va mobile clinic,07,2015-04-01,0,168,91,14,44,17,2,0,0,0,11.96,0
544,544MB,ides ft jackson,07,2015-04-01,0,2,0,0,0,0,0,0,0,0,26,0
557,99999,"dublin, ga",07,2015-04-01,0,20463,16335,1317,1322,796,496,144,53,12.70,8.89,4.27
557,557,dublin,07,2015-04-01,1,13534,10705,883,1003,473,391,59,20,15.77,8.57,2.82
557,557GA,macon ga,07,2015-04-01,0,1783,1468,168,78,56,13,0,0,4.23,2.38,6.33
557,557GB,albany ga,07,2015-04-01,0,2083,1732,58,96,98,15,73,11,16.45,7.06,0.68
557,557GC,baldwin county,07,2015-04-01,0,614,565,40,7,2,0,0,0,3.21,0.37,4.27
557,557GE,brunswick,07,2015-04-01,0,1385,986,127,83,119,63,6,1,16.86,8.42,14.14
557,557HA,perry,07,2015-04-01,0,1064,879,41,55,48,14,6,21,4.69,21.29,8.25
619,99999,"central alabama veterans hcs, al",07,2015-04-01,0,31314,25725,1856,2156,1080,364,94,39,6.58,7.74,6.24
619,619,montgomery,07,2015-04-01,1,12612,10034,874,1065,490,143,4,2,6.55,7.70,4.01
619,619A4,tuskegee,07,2015-04-01,0,9888,8583,436,430,262,116,48,13,6.25,7.96,4.17
619,619GA,columbus,07,2015-04-01,0,4172,3616,147,151,127,82,36,13,6.81,3.08,7.50
619,619GB,dothan,07,2015-04-01,0,1671,1048,212,295,82,18,5,11,10.59,0,17.04
619,619GD,wiregrass,07,2015-04-01,0,2538,2015,184,215,118,5,1,0,4.47,8.98,5.43
619,619GE,monroe county,07,2015-04-01,0,426,422,3,0,1,0,0,0,0.38,0,0.71
619,619PA,montgomery prrtp,07,2015-04-01,0,7,7,0,0,0,0,0,0,0,0,0
679,99999,"tuscaloosa, al",07,2015-04-01,0,11957,11238,236,287,146,36,10,4,6.68,0.13,2.20
679,679,tuscaloosa,07,2015-04-01,1,11732,11014,235,287,146,36,10,4,7.30,0.13,2.20
679,679HK,mobile clinic tuscaloosa,07,2015-04-01,0,220,219,1,0,0,0,0,0,0.41,0,0
679,679MA,ides columbus,07,2015-04-01,0,5,5,0,0,0,0,0,0,0,0,0
516,99999,"bay pines, fl",08,2015-04-01,0,83061,74410,3685,3606,1030,267,49,14,3.72,3.96,2.22
516,516,c.w. bill young vamc,08,2015-04-01,1,46519,41586,2135,2196,488,100,12,2,3.58,4.26,1.69
516,516BZ,lee county,08,2015-04-01,0,18613,16271,846,893,405,156,36,6,6.40,4.65,3.36
516,516GA,sarasota,08,2015-04-01,0,3622,3318,156,119,26,0,1,2,2.76,1.44,2.21
516,516GB,st. petersburg,08,2015-04-01,0,718,660,28,23,5,0,0,2,3.09,0.67,1.82
516,516GC,palm harbor,08,2015-04-01,0,2547,2352,100,73,21,0,0,1,2.68,0.34,0.89
516,516GD,bradenton,08,2015-04-01,0,3853,3549,168,123,12,1,0,0,2.86,0.83,2.47
516,516GE,port charlotte/charlotte county,08,2015-04-01,0,3521,3213,118,125,58,7,0,0,2.89,2.37,3.42
516,516GF,naples,08,2015-04-01,0,2264,2136,87,30,8,3,0,0,0.99,4.03,3.51
516,516GH,sebring,08,2015-04-01,0,1404,1325,47,24,7,0,0,1,1.86,2.78,1.86
546,99999,"miami, fl",08,2015-04-01,0,58250,54956,1350,1382,501,48,10,3,2.06,2.56,0.40
546,546,miami,08,2015-04-01,1,35940,34086,699,804,321,18,10,2,2.54,2.17,0.18
546,546BZ,broward county,08,2015-04-01,0,13911,12653,546,515,167,29,0,1,2.47,4.14,0.39
546,546GA,miami,08,2015-04-01,0,1333,1331,2,0,0,0,0,0,0,0,0.8
546,546GB,key west,08,2015-04-01,0,1539,1476,43,16,3,1,0,0,1.26,1.01,2.40
546,546GC,homestead,08,2015-04-01,0,1596,1543,28,19,6,0,0,0,0.97,0.33,0.96
546,546GD,pembroke pines,08,2015-04-01,0,1068,1055,4,8,1,0,0,0,0.50,0.32,0.18
546,546GE,key largo,08,2015-04-01,0,418,401,12,4,1,0,0,0,1.08,1.30,2.06
546,546GF,hollywood (southeast broward co.),08,2015-04-01,0,1667,1641,15,10,1,0,0,0,0.28,0.77,0.90
546,546GH,deerfield beach,08,2015-04-01,0,778,770,1,6,1,0,0,0,0.15,0.66,1.16
548,99999,"west palm beach, fl",08,2015-04-01,0,58531,52053,2287,2946,1070,147,21,7,1.64,4.72,2.43
548,548,w palm beach,08,2015-04-01,1,46250,40369,2108,2681,944,120,21,7,2.24,4.58,2.75
548,548GA,ft pierce,08,2015-04-01,0,2064,1845,54,114,41,10,0,0,2.57,11.51,2.18
548,548GB,delray beach,08,2015-04-01,0,2973,2848,31,60,20,14,0,0,0.43,4.76,1.43
548,548GC,stuart,08,2015-04-01,0,2729,2569,61,49,47,3,0,0,0.47,13.25,1.53
548,548GD,boca raton,08,2015-04-01,0,1748,1697,12,22,17,0,0,0,0.19,2.87,0.00
548,548GE,vero beach,08,2015-04-01,0,1491,1456,16,18,1,0,0,0,0.65,0.92,0.28
548,548GF,okeechobee,08,2015-04-01,0,1276,1269,5,2,0,0,0,0,0.36,1.36,0.37
573,99999,"gainesville, fl",08,2015-04-01,0,96203,77182,5146,7198,4670,1504,339,164,6.57,9.87,2.59
573,573,north florida/south georgia hcs-gainesville,08,2015-04-01,1,37215,30916,1878,2487,1316,429,142,47,5.07,7.15,2.53
573,573A4,north florida/south georgia hcs-lake city,08,2015-04-01,0,11644,10062,429,703,341,65,37,7,8.86,5.80,0.38
573,573BY,jacksonville,08,2015-04-01,0,19147,13171,1233,2078,1645,805,129,86,7.20,18.77,4.68
573,573GA,valdosta,08,2015-04-01,0,1362,1309,19,30,2,2,0,0,0.13,6.75,0.10
573,573GD,ocala,08,2015-04-01,0,3770,3379,164,218,8,0,1,0,1.96,3.30,3.20
573,573GE,st. augustine,08,2015-04-01,0,2339,1948,131,209,44,5,0,2,4.99,10.94,1.96
573,573GF,tallahassee,08,2015-04-01,0,7637,5647,366,646,851,109,10,8,14.48,13.51,0.97
573,573GG,lecanto,08,2015-04-01,0,2109,1786,112,149,54,5,1,2,6.95,3.79,0.78
573,573GI,the villages,08,2015-04-01,0,7593,6085,650,471,284,74,17,12,5.89,7.59,4.15
573,573GJ,saint marys,08,2015-04-01,0,879,656,47,100,75,1,0,0,10.50,3.57,0.72
573,573GK,jackson county,08,2015-04-01,0,1026,886,79,53,7,0,1,0,4.18,1.89,3.00
573,573GL,palatka,08,2015-04-01,0,816,712,20,33,42,8,1,0,1.63,3.91,8.02
573,573GM,waycross,08,2015-04-01,0,647,618,14,13,1,1,0,0,0.83,4.42,1.90
573,573MA,ides naval hospital jacksonville,08,2015-04-01,0,19,7,4,8,0,0,0,0,0,10.68,0
672,99999,"san juan, pr",08,2015-04-01,0,77351,74163,1898,1164,106,4,6,10,1.17,1.27,1.18
672,672,san juan,08,2015-04-01,1,53376,50686,1619,981,79,2,4,5,1.58,1.47,1.45
672,672B0,ponce,08,2015-04-01,0,9489,9354,86,34,12,0,0,3,0.92,0.21,0.43
672,672BZ,mayaguez,08,2015-04-01,0,8354,8107,138,103,4,0,0,2,0.60,0.76,1.35
672,672GA,st croix,08,2015-04-01,0,240,232,2,3,3,0,0,0,0.14,3.32,10.12
672,672GB,st thomas,08,2015-04-01,0,236,222,6,3,3,1,1,0,3.68,2.25,0.00
672,672GC,arecibo,08,2015-04-01,0,2706,2680,9,14,1,1,1,0,0.24,0.00,0.25
672,672GD,ceiba,08,2015-04-01,0,1949,1893,31,21,4,0,0,0,0.96,3.07,0.20
672,672GE,guayama,08,2015-04-01,0,1001,989,7,5,0,0,0,0,0.47,0.28,0.60
673,99999,"tampa, fl",08,2015-04-01,0,74294,65568,2805,2857,2212,667,114,71,2.50,6.35,2.80
673,673,tampa,08,2015-04-01,1,57092,50968,1692,2085,1713,465,103,66,1.62,6.03,2.24
673,673BZ,new port richey,08,2015-04-01,0,9486,7957,523,450,379,167,5,5,2.85,10.37,3.95
673,673GB,lakeland,08,2015-04-01,0,3653,2953,360,243,57,35,5,0,4.60,6.80,4.69
673,673GC,brooksville,08,2015-04-01,0,2823,2629,158,33,3,0,0,0,1.76,1.56,3.01
673,673GF,zephyrhills,08,2015-04-01,0,1240,1061,72,46,60,0,1,0,5.51,1.07,2.20
675,99999,"orlando, fl",08,2015-04-01,0,78886,71021,2461,2817,1858,413,161,155,3.57,5.07,1.75
675,675,orlando,08,2015-04-01,1,2489,2043,148,163,80,36,11,8,1.43,10.62,0.04
675,6759AA,orlando nursing home,08,2015-04-01,0,1,1,0,0,0,0,0,0,0.00,0.00,0.00
675,675BU,orlando domiciliary,08,2015-04-01,0,37,37,0,0,0,0,0,0,0,0,0
675,675GA,viera outpatient clinic,08,2015-04-01,0,17002,15133,574,761,321,79,41,93,6.45,3.72,2.35
675,675GB,daytona beach outpatient clinic,08,2015-04-01,0,14001,13434,199,184,139,42,2,1,1.16,2.22,1.07
675,675GC,kissimee cboc,08,2015-04-01,0,1799,1617,62,71,47,2,0,0,4.45,6.96,1.05
675,675GD,orange city,08,2015-04-01,0,1743,1639,47,39,15,2,1,0,2.52,1.60,1.16
675,675GE,leesburg cboc,08,2015-04-01,0,1534,1512,13,6,3,0,0,0,0.49,1.45,0.69
675,675GF,clermont cboc,08,2015-04-01,0,1087,982,60,33,11,0,1,0,3.22,1.96,2.65
675,675GG,lake baldwin cboc,08,2015-04-01,0,39193,34623,1358,1560,1242,252,105,53,3.56,5.79,1.96
581,99999,"huntington, wv",09,2015-04-01,0,27710,22673,1602,2282,1002,140,11,0,5.12,7.66,2.15
581,581,huntington,09,2015-04-01,1,23004,18561,1365,2020,922,127,9,0,5.98,7.76,2.15
581,581GA,prestonsburg,09,2015-04-01,0,1607,1374,72,102,45,12,2,0,3.78,15.23,1.56
581,581GB,charleston,09,2015-04-01,0,3099,2738,165,160,35,1,0,0,3.59,1.66,2.49
596,99999,"lexington, ky",09,2015-04-01,0,29409,23865,1921,2409,1022,146,37,9,3.85,6.92,3.63
596,596,lexington-leestown,09,2015-04-01,1,11756,10066,675,780,198,29,7,1,3.53,5.02,3.58
596,596A4,lexington-cooper dr,09,2015-04-01,0,13614,10430,1007,1354,684,101,30,8,0,7.76,0.26
596,596BU,lexington domiciliary,09,2015-04-01,0,32,32,0,0,0,0,0,0,0,0,0
596,596GA,somerset,09,2015-04-01,0,1849,1486,102,155,95,11,0,0,5.16,6.08,7.02
596,596GB,morehead,09,2015-04-01,0,564,514,31,12,5,2,0,0,2.73,7.96,0.11
596,596GC,hazard,09,2015-04-01,0,617,533,40,33,9,2,0,0,2.87,5.91,0.55
596,596GD,berea,09,2015-04-01,0,977,804,66,75,31,1,0,0,4.39,4.71,2.87
603,99999,"louisville, ky",09,2015-04-01,0,38467,34420,1718,1909,357,37,10,16,2.73,4.57,2.88
603,603,louisville,09,2015-04-01,1,17956,15439,844,1322,302,26,8,15,4.20,4.81,7.78
603,603GA,fort knox,09,2015-04-01,0,1703,1490,113,94,4,1,0,1,2.51,21.26,2.59
603,603GB,new albany in (southern indiana),09,2015-04-01,0,3817,3582,142,72,13,8,0,0,2.08,0.13,4.31
603,603GC,shively (louisville-jefferson county),09,2015-04-01,0,3625,3129,245,231,20,0,0,0,4.37,1.15,3.71
603,603GD,dupont,09,2015-04-01,0,2402,2193,107,85,15,1,1,0,4.15,0.00,2.15
603,603GE,newburg cboc ky,09,2015-04-01,0,3415,3210,152,51,1,0,1,0,2.38,0.43,1.04
603,603GF,grayson county,09,2015-04-01,0,2734,2625,69,39,1,0,0,0,1.80,2.58,0.84
603,603GG,scott county,09,2015-04-01,0,1687,1646,36,5,0,0,0,0,1.41,0.83,0.62
603,603GH,carroll county,09,2015-04-01,0,998,978,8,10,1,1,0,0,0.80,0.30,1.26
603,603MA,ides fort knox,09,2015-04-01,0,109,107,2,0,0,0,0,0,0,0.28,0.18
603,603PB,louisville  (sarrtp),09,2015-04-01,0,21,21,0,0,0,0,0,0,0,0,0
614,99999,"memphis, tn",09,2015-04-01,0,48776,45989,1073,1040,518,117,30,9,2.40,2.52,1.58
614,614,memphis,09,2015-04-01,1,36734,34412,846,910,459,80,19,8,3.03,2.57,1.64
614,614GA,tupelo,09,2015-04-01,0,1703,1686,7,6,4,0,0,0,0.16,0.00,0.41
614,614GB,jonesboro,09,2015-04-01,0,1195,1163,20,12,0,0,0,0,1.12,0.00,1.14
614,614GC,marshall county,09,2015-04-01,0,520,494,19,5,2,0,0,0,2.57,0.00,2.7
614,614GD,savannah (hardin county),09,2015-04-01,0,531,526,1,2,0,2,0,0,0.04,0.00,3.25
614,614GE,covington,09,2015-04-01,0,2279,2158,26,24,26,34,11,0,5.16,5.16,3.49
614,614GF,memphis-south clinic,09,2015-04-01,0,2813,2640,85,68,19,1,0,0,2.28,1.49,0.74
614,614GG,jackson tn,09,2015-04-01,0,1874,1858,10,3,3,0,0,0,0.15,0.74,0.28
614,614GI,dyersburg,09,2015-04-01,0,764,737,25,1,1,0,0,0,2.16,0.00,1.12
614,614GN,"helena, ar",09,2015-04-01,0,363,315,34,9,4,0,0,1,4.51,0.00,4.32
621,99999,"mountain home, tn",09,2015-04-01,0,40216,35540,1718,1600,931,325,47,55,3.63,5.49,1.89
621,621,james h quillen vamc,09,2015-04-01,1,28291,24920,1132,1181,744,251,36,27,3.40,5.40,1.82
621,621BU,vadom mountain home,09,2015-04-01,0,154,151,2,1,0,0,0,0,0.00,0,0
621,621BY,knoxville cboc,09,2015-04-01,0,6484,5671,333,252,137,53,11,27,4.90,7.23,1.89
621,621GA,rogersville,09,2015-04-01,0,446,410,11,17,8,0,0,0,3.12,2.24,0.49
621,621GC,norton,09,2015-04-01,0,1437,1324,58,45,9,1,0,0,2.25,1.48,3.16
621,621GG,morristown cboc tn,09,2015-04-01,0,758,724,24,8,2,0,0,0,1.02,0.83,2.59
621,621GI,sevierville,09,2015-04-01,0,1050,945,36,35,17,16,0,1,4.91,1.21,0.90
621,621GJ,bristol,09,2015-04-01,0,1183,1014,106,52,8,3,0,0,3.57,0.72,2.95
621,621GK,campbell county,09,2015-04-01,0,413,381,16,9,6,1,0,0,2.62,9.33,1.92
626,99999,"middle tennessee hcs, tn",09,2015-04-01,0,65570,56732,2293,3233,2154,845,176,137,8.51,4.85,5.11
626,626,middle tennessee hcs,09,2015-04-01,1,32187,27710,1116,1768,984,458,83,68,11.08,5.41,4.97
626,626A4,middle tennessee hcs-alvin c. york division,09,2015-04-01,0,16994,15660,357,451,355,113,22,36,3.32,4.34,2.15
626,626GA,dover,09,2015-04-01,0,399,300,32,52,12,2,0,1,7.26,0,3.70
626,626GC,bowling green,09,2015-04-01,0,1026,694,64,175,85,5,2,1,9.05,24.21,8.68
626,626GE,clarksville,09,2015-04-01,0,3631,3104,162,195,99,43,21,7,3.65,2.35,9.25
626,626GF,chattanooga,09,2015-04-01,0,6593,5538,339,271,357,80,3,5,9.07,3.89,3.88
626,626GG,tullahoma,09,2015-04-01,0,278,206,4,5,8,26,20,9,37.97,7.33,2.88
626,626GH,cookeville,09,2015-04-01,0,903,733,25,85,36,7,13,4,10.28,0.16,4.43
626,626GJ,hopkinsville,09,2015-04-01,0,1166,823,62,73,173,22,9,4,10.25,0.00,17.31
626,626GK,mcminnville,09,2015-04-01,0,768,595,54,107,11,1,0,0,6.72,0.55,5.22
626,626GL,harriman (roane county),09,2015-04-01,0,387,302,44,32,4,2,1,2,8.95,0,3.06
626,626GM,maury county cboc,09,2015-04-01,0,558,426,23,11,12,84,2,0,16.87,1.52,2.87
626,626GN,mcminn county outreach clinic,09,2015-04-01,0,217,178,11,8,18,2,0,0,7.68,4.05,0.38
626,626MA,ides fort campbell,09,2015-04-01,0,463,463,0,0,0,0,0,0,0,0.02,0.02
538,99999,"chillicothe, oh",10,2015-04-01,0,18169,15845,771,780,536,206,20,11,5.19,8.00,2.84
538,538,chillicothe,10,2015-04-01,1,12525,11146,447,441,319,162,9,1,6.95,6.79,0.57
538,538GA,athens,10,2015-04-01,0,1364,1130,97,84,51,2,0,0,3.04,9.33,6.68
538,538GB,portsmouth,10,2015-04-01,0,1194,891,136,96,34,16,11,10,4.70,25.89,8.51
538,538GC,marietta,10,2015-04-01,0,765,701,17,15,30,2,0,0,0.69,8.77,5.30
538,538GD,lancaster,10,2015-04-01,0,1585,1312,53,118,94,8,0,0,6.52,10.95,7.23
538,538GE,cambridge,10,2015-04-01,0,736,665,21,26,8,16,0,0,2.80,10.13,1.28
539,99999,"cincinnati, oh",10,2015-04-01,0,37223,34065,1520,1019,468,132,14,5,2.31,3.68,1.27
539,539,cincinnati,10,2015-04-01,1,25566,23056,1147,818,397,131,13,4,2.28,4.29,0.99
539,539A4,"cincinnati,ft.thomas",10,2015-04-01,0,863,856,2,5,0,0,0,0,0,0.29,0.13
539,539BV,fort thomas prrtp,10,2015-04-01,0,10,10,0,0,0,0,0,0,0,0,0
539,539GA,bellevue,10,2015-04-01,0,1509,1450,49,6,3,0,0,1,2.66,0.50,1.45
539,539GB,cincinnati (clermont county),10,2015-04-01,0,3165,2937,135,62,30,0,1,0,2.59,1.72,1.62
539,539GC,lawrenceburg (dearborn county),10,2015-04-01,0,1879,1763,51,47,17,1,0,0,2.20,2.11,3.77
539,539GD,florence,10,2015-04-01,0,1883,1775,75,24,9,0,0,0,1.94,2.57,1.49
539,539GE,fairfield hamilton,10,2015-04-01,0,1835,1798,23,12,2,0,0,0,0.22,0.74,0.80
539,539GF,georgetown,10,2015-04-01,0,513,420,38,45,10,0,0,0,5.59,0.37,5.13
541,99999,"cleveland, oh",10,2015-04-01,0,86783,81891,2616,1787,439,41,8,1,1.24,2.25,0.86
541,541,cleveland-wade park,10,2015-04-01,1,38344,36038,1134,913,249,10,0,0,2.35,2.30,0.58
541,541BY,canton,10,2015-04-01,0,5494,4928,304,223,38,1,0,0,2.45,4.53,0.30
541,541BZ,youngstown,10,2015-04-01,0,5638,5350,191,78,18,1,0,0,0.89,2.17,2.15
541,541GB,lorain,10,2015-04-01,0,3392,3289,65,26,5,5,2,0,0.76,0.73,1.34
541,541GC,sandusky,10,2015-04-01,0,1898,1849,22,20,7,0,0,0,0.84,1.36,0.03
541,541GD,mansfield,10,2015-04-01,0,4533,4486,18,4,10,10,4,1,0.12,1.42,0.12
541,541GE,mccafferty,10,2015-04-01,0,572,547,14,11,0,0,0,0,0.99,4.67,1.27
541,541GF,painesville,10,2015-04-01,0,2734,2620,62,31,13,8,0,0,0.93,3.57,0.76
541,541GG,akron,10,2015-04-01,0,7420,6741,423,219,34,1,2,0,1.55,3.44,0.54
541,541GH,east liverpool,10,2015-04-01,0,1648,1586,19,31,11,1,0,0,0.45,3.15,1.61
541,541GI,warren,10,2015-04-01,0,2154,2065,58,25,6,0,0,0,0.89,1.54,0.72
541,541GJ,new philadelphia,10,2015-04-01,0,1872,1797,36,27,12,0,0,0,0.90,1.75,0.74
541,541GK,ravenna,10,2015-04-01,0,1647,1627,7,7,4,2,0,0,0.40,0.84,0.14
541,541GL,parma,10,2015-04-01,0,9406,8937,263,172,32,2,0,0,1.10,1.35,1.81
541,541GM,cleveland ambulatory care center,10,2015-04-01,0,31,31,0,0,0,0,0,0,0,0,0
552,99999,"dayton, oh",10,2015-04-01,0,28870,26151,1329,969,379,38,4,0,1.52,3.80,1.50
552,552,dayton,10,2015-04-01,1,21781,19605,1085,791,287,12,1,0,0.95,3.73,1.02
552,552GA,middletown,10,2015-04-01,0,1713,1602,60,47,3,1,0,0,0.73,3.00,1.57
552,552GB,lima,10,2015-04-01,0,2046,1791,89,71,70,22,3,0,5.51,8.29,1.96
552,552GC,richmond,10,2015-04-01,0,1534,1449,33,35,14,3,0,0,0.57,4.64,2.99
552,552GD,springfield,10,2015-04-01,0,1796,1704,62,25,5,0,0,0,0.43,1.84,3.31
757,99999,"columbus, oh",10,2015-04-01,0,33221,28502,1788,1822,848,218,24,19,4.73,5.00,3.37
